t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6
4.799999999999999822e-01,1.327718294356308516e-09,-1.442391593175526454e+00,-1.611329412224738566e-09,-2.628033449564095569e-01,-5.550969850095538395e-09,3.026400800136924474e+00,-7.568033041697982048e-09,7.512058622592650251e-09,6.767289173009108927e-01,-9.116693696540751999e-09,4.071774472327983896e-02,-3.140667045367348553e-08,-6.427296004569722498e-01,-4.281895346973102406e-08,2.500218990823876568e-08,2.252339306281218700e+00,-3.034285521290124083e-08,1.355198138556689968e-01,-1.045300068221786503e-07,-2.139180261711735032e+00,-1.425132124372010338e-07
4.899999999999999911e-01,1.404091496467439292e-09,-1.435511461247371834e+00,-1.704016533725245862e-09,-2.623893779330548903e-01,-5.870273533773161662e-09,3.019866330673270927e+00,-8.003362523512144377e-09,7.762827002767097032e-09,6.993195576213115938e-01,-9.421028184020971118e-09,4.207698902655304662e-02,-3.245509143546051268e-08,-6.641852717841398857e-01,-4.424834055812191646e-08,2.514931408019912746e-08,2.265593087515045845e+00,-3.052140627040841557e-08,1.363172736170304711e-01,-1.051451085694722553e-07,-2.151768164044825848e+00,-1.433518245127906714e-07
5.000000000000000000e-01,1.482979521957210156e-09,-1.428404779742365793e+00,-1.799755664747485148e-09,-2.619617797678920890e-01,-6.200091276654822619e-09,3.013116693636176180e+00,-8.453026572006967166e-09,8.015001692444783599e-09,7.220368862911158425e-01,-9.727069379825462537e-09,4.344385597419470058e-02,-3.350939196389956005e-08,-6.857612665526633400e-01,-4.568574365173969130e-08,2.528347472660423906e-08,2.277679040720079318e+00,-3.068422469087798041e-08,1.370444669506666324e-01,-1.057060119677530959e-07,-2.163246910816272628e+00,-1.441165441142342047e-07
5.100000000000000089e-01,1.564395788036147657e-09,-1.421070339961960194e+00,-1.898563088524159674e-09,-2.615204777353766774e-01,-6.540479173871108863e-09,3.006150741052920683e+00,-8.917101665674179106e-09,8.268453743901686907e-09,7.448692869667815630e-01,-1.003466079197754045e-08,4.481764662856688175e-02,-3.456903292995569964e-08,-7.074465520319281886e-01,-4.713042774479265555e-08,2.540480935376029635e-08,2.288609553245564587e+00,-3.083147735304956252e-08,1.377021391844503451e-01,-1.062132919080678349e-07,-2.173628267026548322e+00,-1.448081550314915618e-07
5.200000000000000178e-01,1.648352429312853485e-09,-1.413507048751674544e+00,-2.000453531712143371e-09,-2.610654060620742900e-01,-6.891487958206811566e-09,2.998967434689842726e+00,-9.395656972137087850e-09,8.523055584476846532e-09,7.678052671782594762e-01,-1.034364759728792624e-08,4.619766950531044303e-02,-3.563348097350451492e-08,-7.292302131413253008e-01,-4.858166566938876415e-08,2.551345546797345547e-08,2.298397012440744014e+00,-3.096333113566273609e-08,1.382910356462541679e-01,-1.066675232814629499e-07,-2.182923997676121886e+00,-1.454274410545224594e-07
5.300000000000000266e-01,1.734860311544634145e-09,-1.405713927262361329e+00,-2.105440181080351746e-09,-2.605965058521276800e-01,-7.253163057590026023e-09,2.991565844875834657e+00,-9.888754426529576028e-09,8.778681016572366325e-09,7.908334583289928776e-01,-1.065387664135473360e-08,4.758324057334494678e-02,-3.670220848333204793e-08,-7.511014524502499512e-01,-5.003873809553555387e-08,2.560955057554993212e-08,2.307053805654865730e+00,-3.107995291745715474e-08,1.388119016639510206e-01,-1.070692809789851566e-07,-2.191145867765466715e+00,-1.459751859732869316e-07
5.400000000000000355e-01,1.823929045388134560e-09,-1.397690109711471118e+00,-2.213534700197623535e-09,-2.601137250127238953e-01,-7.625544652581269574e-09,2.983945149325846646e+00,-1.039644880987511381e-08,9.035205217653409447e-09,8.139426156959174152e-01,-1.096519643856347183e-08,4.897368325486867874e-02,-3.777469359713479264e-08,-7.730495901781020418e-01,-5.150093353114014329e-08,2.569323218279587584e-08,2.314592320237170764e+00,-3.118150957717238604e-08,1.392654825654134343e-01,-1.074191398916809193e-07,-2.198305642295050877e+00,-1.464521735777446419e-07
5.500000000000000444e-01,1.915567000149963821e-09,-1.389434842144317894e+00,-2.324747246120583945e-09,-2.596170181795618426e-01,-8.008667733862564780e-09,2.976104631964383795e+00,-1.091878782746572017e-08,9.292504740248203335e-09,8.371216184294612006e-01,-1.127745717208705078e-08,5.036832842535868271e-02,-3.885042020151973468e-08,-7.950640641942867681e-01,-5.296754832200929236e-08,2.576463779601748247e-08,2.321024943536906360e+00,-3.126816799354805054e-08,1.396525236785142177e-01,-1.077176749105968878e-07,-2.204415086265346879e+00,-1.468591876578555187e-07
5.600000000000000533e-01,2.009781317537330855e-09,-1.380947481195343718e+00,-2.439086486081527957e-09,-2.591063466423191297e-01,-8.402562159726563135e-09,2.968043681749007234e+00,-1.145581218724099366e-08,9.550457511948034738e-09,8.603594695535445869e-01,-1.159051069388576767e-08,5.176651441357067729e-02,-3.992887793200429836e-08,-8.171344300182130649e-01,-5.443788665184930975e-08,2.582390492152095118e-08,2.326364062903317098e+00,-3.134009504532378198e-08,1.399737703311262071e-01,-1.079654609267796851e-07,-2.209485964676826786e+00,-1.471970120035795430e-07
5.700000000000000622e-01,2.106577925408672034e-09,-1.372227492849384056e+00,-2.556559614176289153e-09,-2.585816782701194083e-01,-8.807252713565644786e-09,2.959761791493834338e+00,-1.200755567816709022e-08,9.808942835407251369e-09,8.836452959655806128e-01,-1.190421052470732525e-08,5.316758700153915301e-02,-4.100956217301637980e-08,-8.392503608192954934e-01,-5.591126054226613227e-08,2.587117106561242818e-08,2.330622065685645783e+00,-3.139745761123914795e-08,1.402299678511219061e-01,-1.081630728312757888e-07,-2.213530042529959108e+00,-1.474664304048763257e-07
5.799999999999999600e-01,2.205961551524278573e-09,-1.363274451202933335e+00,-2.677172368052111026e-09,-2.580429874369996046e-01,-9.222759161361000884e-09,2.951258556693038493e+00,-1.257404524861570265e-08,1.006784138834325860e-08,9.069683484364743364e-01,-1.221841185408681027e-08,5.457089942457728216e-02,-4.209197405789432703e-08,-8.614016474169523541e-01,-5.738698985276525870e-08,2.590657373459813912e-08,2.333811339233140103e+00,-3.144042257003380869e-08,1.404218615663742620e-01,-1.083110855151319412e-07,-2.216559084825217685e+00,-1.476682266517059536e-07
5.899999999999999689e-01,2.307935737296941098e-09,-1.354088037225407826e+00,-2.800929045595536902e-09,-2.574902549473771507e-01,-9.649096309171803617e-09,2.942533674344347983e+00,-1.315530108474313108e-08,1.032703522353654427e-08,9.303180016106243899e-01,-1.253297154034672664e-08,5.597581237127705056e-02,-4.317562046888701946e-08,-8.835781982806081292e-01,-5.886440228075186887e-08,2.593025043478422358e-08,2.335944270895041530e+00,-3.146915680044731854e-08,1.405501968047558337e-01,-1.084100738693945669e-07,-2.218584856563070584e+00,-1.478031845340280640e-07
5.999999999999999778e-01,2.412502851542561325e-09,-1.344668037520413861e+00,-2.927832521620260154e-09,-2.569234679615171046e-01,-1.008627406062422404e-08,2.933586941772547085e+00,-1.375133668886917310e-08,1.058640776883063404e-08,9.536837540059207585e-01,-1.284774811059695234e-08,5.738169398350907724e-02,-4.426001403715373548e-08,-9.057700395296907070e-01,-6.034283336153065826e-08,2.594233867247690058e-08,2.337033248020597753e+00,-3.148382718121932449e-08,1.406157188941394576e-01,-1.084606127851103816e-07,-2.219619122743991646e+00,-1.478720878418027175e-07
6.099999999999999867e-01,2.519664104230794355e-09,-1.335014343087011168e+00,-3.057884264555014122e-09,-2.563426199209994927e-01,-1.053429747440059218e-08,2.924418255452976734e+00,-1.436215895785619092e-08,1.084584382713212279e-08,9.770552280137460022e-01,-1.316260176073477089e-08,5.878791985642274620e-02,-4.534467314276422528e-08,-9.279673149336330473e-01,-6.182162646830595050e-08,2.594297595398232296e-08,2.337090657959051132e+00,-3.148460059108941400e-08,1.406191731623977759e-01,-1.084632771533258895e-07,-2.219673648368448937e+00,-1.478757203649896041e-07
6.199999999999999956e-01,2.629419560235675656e-09,-1.325126948080977973e+00,-3.191084353131442185e-09,-2.557477104741864293e-01,-1.099316682172848601e-08,2.915027609835032507e+00,-1.498776826148808090e-08,1.110522957641067794e-08,1.000422169898975699e+00,-1.347739435544486972e-08,6.019387303844619952e-02,-4.642912191469875052e-08,-9.501602859118732924e-01,-6.330013281218170394e-08,2.593229978560668989e-08,2.336128888059647579e+00,-3.147164390879721420e-08,1.405613049374035972e-01,-1.084186418650877268e-07,-2.218760198436915854e+00,-1.478148658935486785e-07
6.300000000000000044e-01,2.741768153086255909e-09,-1.315005948576076111e+00,-3.327431493071972373e-09,-2.551387454016892931e-01,-1.146287764386984854e-08,2.905415096165665734e+00,-1.562815852084929441e-08,1.136445256969900640e-08,1.023774449799976782e+00,-1.379198942819930535e-08,6.159894403128621243e-02,-4.751289023084794543e-08,-9.723393315338527687e-01,-6.477771144216135951e-08,2.591044767365617735e-08,2.334160325671631231e+00,-3.144512401308231914e-08,1.404428595470295915e-01,-1.083272818114424506e-07,-2.216890537949861795e+00,-1.476903082174397102e-07
6.400000000000000133e-01,2.856707698717223447e-09,-1.304651541325316799e+00,-3.466923033777687030e-09,-2.545157365418361795e-01,-1.194342080961006519e-08,2.895580901312883704e+00,-1.628331728670379083e-08,1.162340173509290580e-08,1.047102061728610645e+00,-1.410625218125757298e-08,6.300253078992844313e-02,-4.859551371801306157e-08,-9.944949485190203164e-01,-6.625372924514814508e-08,2.587755712443696466e-08,2.331197358144247112e+00,-3.140520778268433612e-08,1.402645823191484564e-01,-1.081897718834366443e-07,-2.214076431907758380e+00,-1.475028311266226010e-07
6.500000000000000222e-01,2.974234909219543645e-09,-1.294064022522224411e+00,-3.609554985016204868e-09,-2.538787017161386883e-01,-1.243478257274709909e-08,2.885525306589248551e+00,-1.695322581787407818e-08,1.188196737575120827e-08,1.070395123570228479e+00,-1.442004948566652036e-08,6.440403872263709972e-02,-4.967653375190565688e-08,-1.016617751236826406e+00,-6.772756094594467844e-08,2.583376564425524437e-08,2.327252372826740245e+00,-3.135206209634289228e-08,1.400272185816330006e-01,-1.080066869721169311e-07,-2.210329645311076785e+00,-1.472532184110571998e-07
6.600000000000000311e-01,3.094345406591084673e-09,-1.283243786562103139e+00,-3.755322033609547318e-09,-2.532276646547595433e-01,-1.293694462958058008e-08,2.875248686575378798e+00,-1.763785915962018608e-08,1.214004116989582180e-08,1.093643877083675608e+00,-1.473324988126041569e-08,6.580288069095521775e-02,-5.075549745714783389e-08,-1.038698471706728022e+00,-6.919858910725331137e-08,2.577921073941718915e-08,2.322337757068354325e+00,-3.128585383279757505e-08,1.397315136623558662e-01,-1.077786019685298547e-07,-2.205661943160287297e+00,-1.469422538607033553e-07
6.700000000000000400e-01,3.217033736487246543e-09,-1.272191324803300772e+00,-3.904217560122014387e-09,-2.525626549219796013e-01,-1.344988417640089527e-08,2.864751507943447795e+00,-1.833718622201864841e-08,1.239751617081171534e-08,1.116838687901289706e+00,-1.504572357666091945e-08,6.719847700970456306e-02,-5.183195770727217351e-08,-1.060727959598186443e+00,-7.066620412967597086e-08,2.571402991622899156e-08,2.316465898218335262e+00,-3.120674987078801159e-08,1.393782128891898620e-01,-1.075060917637220647e-07,-2.200085090455861980e+00,-1.465707212655209431e-07
6.800000000000000488e-01,3.342293381971597611e-09,-1.260907224328474463e+00,-4.056233655548062586e-09,-2.518837078416651387e-01,-1.397357396697833431e-08,2.854034328280683930e+00,-1.905116985834153915e-08,1.265428680684692213e-08,1.139970045528901021e+00,-1.535734244927709438e-08,6.859025544698563182e-02,-5.290547312472170198e-08,-1.082697182230668131e+00,-7.212980425171417233e-08,2.563836068099681436e-08,2.309649183625926305e+00,-3.111491708905378270e-08,1.389680615900076022e-01,-1.071897312487400519e-07,-2.193610852198270234e+00,-1.461394044154697324e-07
6.900000000000000577e-01,3.470116777266501981e-09,-1.249392166705855400e+00,-4.211361138000176651e-09,-2.511908644227349718e-01,-1.450798237005216014e-08,2.843097794912871734e+00,-1.977976694343544512e-08,1.291024888141252808e-08,1.163028563345831490e+00,-1.566798004530538226e-08,6.997765122417758110e-02,-5.397560808084989088e-08,-1.104597224573643066e+00,-7.358879554976901964e-08,2.555234054002686663e-08,2.301900000640374255e+00,-3.101052236633454201e-08,1.385018050926819788e-01,-1.068300953146305056e-07,-2.186250993387985009e+00,-1.456490871005097045e-07
7.000000000000000666e-01,3.600495321503746486e-09,-1.237646926750514353e+00,-4.369589569396737956e-09,-2.504841712846278545e-01,-1.505307342681971283e-08,2.831942643727850317e+00,-2.052292845210043895e-08,1.316529957298268835e-08,1.186004978604895621e+00,-1.597751157972963372e-08,7.136010701593836769e-02,-5.504193269592071003e-08,-1.126419289246587185e+00,-7.504259193814120505e-08,2.545610699962530452e-08,2.293230736610921916e+00,-3.089373258136985710e-08,1.379801887250855508e-01,-1.064277588524399431e-07,-2.178017279025475261e+00,-1.451005531106006024e-07
7.099999999999999645e-01,3.733419392475175948e-09,-1.225672371285626339e+00,-4.530907272149905339e-09,-2.497636805827693485e-01,-1.560880690842552672e-08,2.820569697999014025e+00,-2.128059953746911469e-08,1.341933743509461577e-08,1.208890152432400944e+00,-1.628581393632109335e-08,7.273707295020463703e-02,-5.610402283910857457e-08,-1.148154696518980167e+00,-7.649061516903106222e-08,2.534979756609833382e-08,2.283653778886814756e+00,-3.076471461289936173e-08,1.374039578150911545e-01,-1.059832967532150008e-07,-2.168921474111213943e+00,-1.444945862357023543e-07
7.199999999999999734e-01,3.868878360383325130e-09,-1.213469457903736171e+00,-4.695301345853488475e-09,-2.490294499340394985e-01,-1.617513837345044581e-08,2.808979867208813097e+00,-2.205271960938556077e-08,1.367226239634858576e-08,1.231675069828146674e+00,-1.659276566763839306e-08,7.410800660819175101e-02,-5.716146012849836482e-08,-1.169794884310306760e+00,-7.793229483253846028e-08,2.523354974575211066e-08,2.273181514817296911e+00,-3.062363533966263672e-08,1.367738576905714321e-01,-1.054972839080021960e-07,-2.158975343645670009e+00,-1.438319702657747033e-07
7.299999999999999822e-01,4.006860601592047374e-09,-1.201039233728022015e+00,-4.862757683970824564e-09,-2.482815423422396195e-01,-1.675201922540071439e-08,2.797174145872252105e+00,-2.283922241278439234e-08,1.392397576040794631e-08,1.254350839665426154e+00,-1.689824699502758853e-08,7.547237302439388507e-02,-5.821383193108547922e-08,-1.191331408190057450e+00,-7.936706835666298916e-08,2.510750104489284082e-08,2.261826331751614294e+00,-3.047066164039932907e-08,1.360906336793991922e-01,-1.049702952078481915e-07,-2.148190652629315966e+00,-1.431134889907776305e-07
7.399999999999999911e-01,4.147353512377139108e-09,-1.188382834173563385e+00,-5.033260990522637644e-09,-2.475200261235597776e-01,-1.733939677019706440e-08,2.785153612360391051e+00,-2.364003610606966788e-08,1.417438020599908653e-08,1.276908694691022639e+00,-1.720213980862209297e-08,7.682964468658380619e-02,-5.926073136277567548e-08,-1.212755941377725355e+00,-8.079438100730365515e-08,2.497178896982669038e-08,2.249600617039010153e+00,-3.030596039384901298e-08,1.353550311094470771e-01,-1.044029055437995310e-07,-2.136579166062622104e+00,-1.423399262006709054e-07
7.500000000000000000e-01,4.290343522676982963e-09,-1.175501481708603357e+00,-5.206794796774934303e-09,-2.467449748320459380e-01,-1.793721427366386390e-08,2.772919427723845143e+00,-2.445508333949397793e-08,1.442337978691147797e-08,1.299339991525214177e+00,-1.750432766734274333e-08,7.817930153581313657e-02,-6.030175728838530885e-08,-1.234060274742810215e+00,-8.221368588825923826e-08,2.482655102685984857e-08,2.236516758028729956e+00,-3.012969847875131558e-08,1.345677953085878398e-01,-1.037956898069027979e-07,-2.124152648946059152e+00,-1.415120656854144033e-07
7.600000000000000089e-01,4.435816109843164004e-09,-1.162396484615815018e+00,-5.383341477926853898e-09,-2.459564671850670847e-01,-1.854541101901815973e-08,2.760472834516284113e+00,-2.528428133353735498e-08,1.467087993199763333e-08,1.321636210661768951e+00,-1.780469579889775397e-08,7.952083096641210380e-02,-6.133651432164105416e-08,-1.255236316804814845e+00,-8.362444394122796135e-08,2.467192472229851786e-08,2.222587142070020061e+00,-2.994204277384587065e-08,1.337296716046943723e-01,-1.031492228882046817e-07,-2.110922866280100507e+00,-1.406306912349680790e-07
7.700000000000000178e-01,4.583755812391114089e-09,-1.149069235753566343e+00,-5.562882269798567567e-09,-2.451545869887825913e-01,-1.916392236435885915e-08,2.747815155617932881e+00,-2.612754195728635559e-08,1.491678744517315933e-08,1.343788956467950824e+00,-1.810313109978277292e-08,8.085372782598983232e-02,-6.236461282518023671e-08,-1.276276093733249573e+00,-8.502612394580784746e-08,2.450804756244884117e-08,2.207824156512121938e+00,-2.974316015787223254e-08,1.328414053256391225e-01,-1.024640796787516069e-07,-2.096901583065213348e+00,-1.396965866392915960e-07
7.800000000000000266e-01,4.734146243750734718e-09,-1.135521211317185086e+00,-5.745397285519130937e-09,-2.443394230636092290e-01,-1.979267980015576584e-08,2.734947793059071763e+00,-2.698477180681299352e-08,1.516101050541667406e-08,1.365789957184512016e+00,-1.839952213528077598e-08,8.217749441543394096e-02,-6.338566891055040874e-08,-1.297171749347624692e+00,-8.641820251949625662e-08,2.433505705361701764e-08,2.192240188704281501e+00,-2.953321750957003169e-08,1.319037417992949268e-01,-1.017408350695902231e-07,-2.082100564301870183e+00,-1.387105356883448826e-07
7.900000000000000355e-01,4.886970106017029815e-09,-1.121753969600224332e+00,-5.930865532214374034e-09,-2.435110691696885932e-01,-2.043161100673873174e-08,2.721872226843534470e+00,-2.785587228355376221e-08,1.540345866676990949e-08,1.387631064925700652e+00,-1.869375913946220570e-08,8.349164048891100087e-02,-6.439930443820981928e-08,-1.317915545117460008e+00,-8.780016411769036226e-08,2.415309070210923653e-08,2.175847625995744217e+00,-2.931238170767889194e-08,1.309174263535345661e-01,-1.009800639517671668e-07,-2.066531574990543074e+00,-1.376733221720878406e-07
