t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,tau_ext0,tau_ext1,tau_ext2,tau_ext3,tau_ext4,tau_ext5,tau_ext6,tau_cmd0,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,sigma_min,tau_ext_max
0.34004964,0.07419183,-0.84596525,-0.00391070,-2.34471396,0.00486729,1.48753999,0.78752909,0.50481679,-0.29290337,-0.05430221,-0.92791999,0.00638084,-0.66732240,0.01650784,-0.03003674,-1.88013499,-0.74288899,0.79523105,0.56542738,-0.13871879,0.06943375,1.78047143,-2.60337839,-1.51973288,-0.93991570,0.76081949,-0.76425608,0.28695574,0.22395250,1.88013499
0.34104979,0.07469940,-0.84625950,-0.00397094,-2.34562892,0.00487233,1.48685337,0.78754845,0.50417513,-0.29487703,-0.05632777,-0.92638996,0.00612521,-0.66937164,0.01697340,-0.04284769,-1.90882871,-0.74590380,0.82595229,0.56643326,-0.13374319,0.07019224,1.78869260,-2.57271397,-1.51070786,-0.91466777,0.76247206,-0.74258141,0.28483078,0.22400582,1.90882871
0.34204993,0.07520552,-0.84656561,-0.00403298,-2.34657077,0.00488064,1.48616359,0.78756477,0.50425880,-0.29784298,-0.05817956,-0.92983538,0.00637324,-0.67792262,0.01739679,-0.04841936,-1.92342437,-0.74219597,0.85010669,0.56794987,-0.12942040,0.07090585,1.78712420,-2.53101328,-1.50389388,-0.81548438,0.76046015,-0.67524477,0.28318087,0.22406048,1.92342437
0.34305008,0.07571718,-0.84686776,-0.00409949,-2.34749045,0.00488945,1.48547192,0.78758044,0.50861639,-0.29874694,-0.06053215,-0.92337944,0.00730694,-0.67858562,0.01634555,-0.04736283,-1.92264393,-0.73226424,0.86557652,0.56982565,-0.12589942,0.07157386,1.72449156,-2.51017626,-1.49053630,-0.85691586,0.75344704,-0.66236822,0.29184197,0.22411368,1.92264393
0.34405023,0.07623053,-0.84717217,-0.00416581,-2.34840240,0.00490062,1.48475926,0.78759130,0.50888863,-0.30061100,-0.06223955,-0.92056750,0.00784548,-0.68907307,0.01473255,-0.04116223,-1.90520925,-0.71738568,0.86860982,0.57173822,-0.12346422,0.07219067,1.71848734,-2.47966143,-1.48631725,-0.84644984,0.74918408,-0.57954842,0.30469066,0.22416626,1.90520925
0.34505037,0.07672809,-0.84748296,-0.00422493,-2.34932058,0.00490725,1.48407192,0.78761515,0.50625941,-0.30368023,-0.06068579,-0.91898436,0.00762534,-0.68944510,0.01755746,-0.03047062,-1.87053763,-0.69911996,0.85725045,0.57345922,-0.12217369,0.07277212,1.75265840,-2.43153296,-1.53174445,-0.81809527,0.75017062,-0.56856928,0.28579457,0.22421897,1.87053763
0.34605052,0.07723413,-0.84778798,-0.00428810,-2.35025270,0.00491165,1.48337470,0.78763037,0.50500281,-0.30366169,-0.06111564,-0.92066649,0.00669446,-0.69110628,0.01721316,-0.01539462,-1.82159349,-0.67939443,0.83412963,0.57496246,-0.12167818,0.07332333,1.76846521,-2.43242053,-1.54393459,-0.74046848,0.75651239,-0.54810224,0.28955698,0.22427227,1.82159349
0.34705066,0.07774260,-0.84808563,-0.00434572,-2.35116688,0.00491662,1.48269467,0.78764055,0.50558460,-0.30193252,-0.05940404,-0.92239098,0.00527509,-0.68967499,0.01485740,0.00314330,-1.76692845,-0.66033588,0.80552991,0.57631414,-0.12143061,0.07381099,1.75725845,-2.46118230,-1.58762597,-0.66223155,0.76608572,-0.54999277,0.30765654,0.22432435,1.76692845
0.34805081,0.07823165,-0.84838370,-0.00440789,-2.35207670,0.00492176,1.48201086,0.78765760,0.50119082,-0.30058390,-0.06001405,-0.91783414,0.00568446,-0.68356271,0.01607344,0.02435036,-1.71458910,-0.64321501,0.77571794,0.57756337,-0.12123028,0.07422854,1.81781129,-2.47540025,-1.59708480,-0.67329923,0.76298168,-0.58375104,0.30035627,0.22437597,1.71458910
0.34905096,0.07873240,-0.84868095,-0.00446964,-2.35298184,0.00492930,1.48131487,0.78767780,0.50027034,-0.30084333,-0.05986641,-0.91664883,0.00691152,-0.68629050,0.01756771,0.04859303,-1.66617399,-0.62743925,0.74392092,0.57872677,-0.12138754,0.07462660,1.82824444,-2.47015397,-1.61922821,-0.63597041,0.75391641,-0.55494891,0.29097292,0.22442716,1.66617399
0.35005110,0.07923527,-0.84896917,-0.00453546,-2.35389961,0.00493574,1.48063706,0.78768961,0.50009569,-0.29645229,-0.06198255,-0.91616695,0.00701961,-0.68285525,0.01564908,0.07576983,-1.62340988,-0.61210623,0.71084633,0.57985627,-0.12206276,0.07504655,1.82974002,-2.53428643,-1.60313776,-0.58572783,0.75302408,-0.57011280,0.30592629,0.22447882,1.62340988
0.35105125,0.07974329,-0.84926391,-0.00460283,-2.35481539,0.00494057,1.47994551,0.78771063,0.50312534,-0.29588486,-0.06438294,-0.91346744,0.00649131,-0.68568478,0.01729495,0.10478066,-1.59003358,-0.59653116,0.67913137,0.58098529,-0.12320925,0.07550613,1.78495204,-2.53798654,-1.58738724,-0.56690618,0.75642332,-0.54026833,0.29543765,0.22453017,1.59003358
0.35205139,0.08025075,-0.84955166,-0.00466825,-2.35571857,0.00494067,1.47926646,0.78773014,0.50514913,-0.29380447,-0.06500801,-0.91167728,0.00500480,-0.68403369,0.01744145,0.13389370,-1.56607163,-0.58086276,0.64923046,0.58202839,-0.12485599,0.07601363,1.75342964,-2.56663891,-1.59669074,-0.53516626,0.76668838,-0.54225729,0.29552073,0.22458061,1.56607163
0.35305154,0.08074824,-0.84984538,-0.00472772,-2.35662709,0.00494819,1.47857129,0.78774464,0.50467056,-0.29355398,-0.06322578,-0.90851114,0.00563451,-0.68855220,0.01629253,0.16126613,-1.54914702,-0.56713334,0.62050063,0.58284459,-0.12701361,0.07654864,1.75607921,-2.56825501,-1.64410732,-0.52091651,0.76160118,-0.49987049,0.30490407,0.22463117,1.54914702
0.35405169,0.08126173,-0.85013736,-0.00479773,-2.35751933,0.00495745,1.47789201,0.78776621,0.50620940,-0.29217605,-0.06489371,-0.90590165,0.00693633,-0.68477519,0.01731464,0.18591131,-1.53673743,-0.55705082,0.59208998,0.58333298,-0.12961987,0.07709444,1.73080581,-2.58295189,-1.63795955,-0.50085909,0.75189589,-0.51609608,0.29873575,0.22468060,1.53673743
0.35505183,0.08177108,-0.85042998,-0.00486477,-2.35843237,0.00496784,1.47721504,0.78779326,0.50562635,-0.29267201,-0.06528737,-0.90719479,0.00786376,-0.68423260,0.02009326,0.20775617,-1.52723963,-0.55023833,0.56431710,0.58350015,-0.13244728,0.07767612,1.73488551,-2.57384853,-1.65156506,-0.42300133,0.74468790,-0.50967132,0.28000042,0.22473096,1.52723963
0.35605198,0.08226986,-0.85073303,-0.00492577,-2.35935588,0.00496510,1.47655050,0.78781201,0.50515512,-0.29586351,-0.06316243,-0.91229803,0.00471462,-0.67774489,0.01913851,0.22683107,-1.51944913,-0.54670814,0.54012695,0.58344418,-0.13499191,0.07829803,1.73677846,-2.52623208,-1.70511910,-0.29083782,0.76633509,-0.54536590,0.28779473,0.22478166,1.51944913
0.35705212,0.08278284,-0.85102712,-0.00499574,-2.36026643,0.00496190,1.47587824,0.78782448,0.50731681,-0.29663682,-0.06540942,-0.91591785,0.00207082,-0.67343198,0.01630787,0.24284811,-1.51216999,-0.54712443,0.52338980,0.58328231,-0.13675834,0.07891016,1.70269847,-2.51175104,-1.69128949,-0.17969589,0.78478606,-0.56515581,0.30904957,0.22483145,1.51216999
0.35805227,0.08327541,-0.85132185,-0.00506039,-2.36117965,0.00496172,1.47520999,0.78784447,0.50345146,-0.29522532,-0.06484489,-0.91590193,0.00097847,-0.67434217,0.01732082,0.25643041,-1.50664223,-0.55028772,0.51656032,0.58319167,-0.13760055,0.07949900,1.75315240,-2.53031652,-1.71804451,-0.11642200,0.79224679,-0.54815378,0.30301319,0.22488117,1.50664223
0.35905242,0.08378180,-0.85161296,-0.00512841,-2.36207197,0.00495932,1.47454349,0.78786897,0.50326842,-0.29494622,-0.06606092,-0.91181966,0.00012002,-0.66838583,0.01957659,0.26913754,-1.50369315,-0.55428850,0.51813146,0.58330782,-0.13781956,0.08011218,1.75082752,-2.52537336,-1.72050699,-0.11312243,0.79803952,-0.57878394,0.28801317,0.22492956,1.50369315
0.36005256,0.08429225,-0.85190298,-0.00520013,-2.36298233,0.00496609,1.47387353,0.78788741,0.50478865,-0.29312355,-0.06778741,-0.91215850,0.00246692,-0.67143752,0.01905637,0.28160730,-1.50265821,-0.55794472,0.52501208,0.58365126,-0.13779311,0.08077135,1.72525585,-2.54891839,-1.71271253,-0.04325682,0.78112446,-0.54622956,0.29279997,0.22497869,1.50265821
0.36105271,0.08479512,-0.85218973,-0.00527180,-2.36389341,0.00497248,1.47320383,0.78790638,0.50516017,-0.29011326,-0.06927011,-0.90928606,0.00347865,-0.66813155,0.01957787,0.29361903,-1.50539765,-0.56056113,0.53682334,0.58422327,-0.13760382,0.08145053,1.71584960,-2.58684997,-1.70827270,-0.01770419,0.77352069,-0.55777905,0.29024316,0.22502765,1.50539765
0.36205285,0.08530046,-0.85247141,-0.00533994,-2.36479499,0.00497447,1.47252230,0.78792070,0.50428350,-0.28855698,-0.06930661,-0.90896341,0.00317917,-0.67298050,0.01756334,0.30529547,-1.51445402,-0.56195116,0.55412983,0.58499339,-0.13720118,0.08211121,1.72264825,-2.60780831,-1.72653926,0.04422117,0.77523648,-0.51147673,0.30567636,0.22507590,1.51445402
0.36305300,0.08580629,-0.85275884,-0.00540635,-2.36568767,0.00497560,1.47185503,0.78793816,0.50647819,-0.28816399,-0.06900973,-0.90120064,0.00242759,-0.67191895,0.01628055,0.31647956,-1.52786226,-0.56301795,0.57453203,0.58578086,-0.13668462,0.08271759,1.68496282,-2.60259858,-1.75350849,0.00057812,0.77984189,-0.50657353,0.31577233,0.22512345,1.52786226
0.36405315,0.08631039,-0.85304232,-0.00547476,-2.36658854,0.00497892,1.47117258,0.78796208,0.50496781,-0.28570489,-0.06898798,-0.89710129,0.00248148,-0.67673271,0.01892233,0.32679883,-1.54116229,-0.56492753,0.59313871,0.58632512,-0.13631070,0.08327668,1.69992029,-2.63314420,-1.77288347,0.01160146,0.77897006,-0.45973037,0.29810742,0.22517124,1.54116229
0.36505329,0.08680716,-0.85332437,-0.00553845,-2.36748042,0.00497613,1.47052546,0.78798931,0.50129600,-0.28564784,-0.06758968,-0.89660855,0.00031693,-0.67013928,0.02096297,0.33709978,-1.55310585,-0.56775540,0.60812900,0.58659334,-0.13606360,0.08383071,1.74489161,-2.62903875,-1.81412173,0.07135605,0.79371922,-0.49429276,0.28445473,0.22521830,1.55310585
0.36605344,0.08730051,-0.85361237,-0.00561210,-2.36839773,0.00497656,1.46985458,0.78800588,0.50053638,-0.28674687,-0.06903355,-0.90192700,-0.00004715,-0.66909962,0.01974459,0.34880375,-1.56480156,-0.57075488,0.62250268,0.58682289,-0.13553838,0.08438008,1.75136174,-2.61001055,-1.81183713,0.21591220,0.79588930,-0.48879870,0.29418429,0.22526647,1.56480156
0.36705358,0.08780021,-0.85389602,-0.00568560,-2.36929149,0.00497065,1.46919958,0.78802712,0.49934023,-0.28725290,-0.07068259,-0.90277463,-0.00178257,-0.66330534,0.01958435,0.36283461,-1.57691817,-0.57244117,0.63995040,0.58730351,-0.13441126,0.08489519,1.76264217,-2.59524034,-1.80721218,0.29576534,0.80789547,-0.51684858,0.29623774,0.22531319,1.57691817
0.36805373,0.08829972,-0.85418695,-0.00576405,-2.37019708,0.00497556,1.46853970,0.78805296,0.49868092,-0.28850008,-0.07323129,-0.90236155,-0.00081207,-0.66255343,0.02140072,0.37984505,-1.58808704,-0.57093054,0.66038319,0.58819850,-0.13289773,0.08537861,1.76654754,-2.56708550,-1.78959457,0.36014609,0.80045567,-0.50897271,0.28422095,0.22536030,1.58808704
0.36905388,0.08880290,-0.85448637,-0.00583940,-2.37110123,0.00497554,1.46786485,0.78807058,0.50240803,-0.29156301,-0.07338143,-0.90004492,-0.00046649,-0.66619985,0.02086090,0.39909844,-1.59367366,-0.56618554,0.67996935,0.58941349,-0.13157159,0.08583984,1.70673249,-2.51079879,-1.81115109,0.39894887,0.79725621,-0.46921245,0.28909250,0.22540712,1.59367366
0.37005402,0.08930400,-0.85477155,-0.00591070,-2.37198685,0.00497430,1.46719871,0.78809404,0.50151502,-0.29074552,-0.07231330,-0.89690395,-0.00070455,-0.66565402,0.02206622,0.41842685,-1.58968836,-0.56083084,0.69469441,0.59067651,-0.13093214,0.08627349,1.71126121,-2.51456087,-1.84749572,0.42657006,0.79833115,-0.45898761,0.28145836,0.22545277,1.58968836
0.37105417,0.08980056,-0.85506128,-0.00597960,-2.37288753,0.00497678,1.46651386,0.78811658,0.50098835,-0.29029344,-0.07054412,-0.89695065,0.00047602,-0.67212338,0.02191330,0.43639444,-1.57775226,-0.55770818,0.70384379,0.59183917,-0.13113318,0.08668011,1.71091128,-2.51639354,-1.89421144,0.50232705,0.78929398,-0.39862299,0.28340065,0.22549899,1.57775226
0.37205431,0.09031715,-0.85535688,-0.00604301,-2.37376048,0.00498222,1.46583111,0.78813684,0.50471150,-0.29078537,-0.06831156,-0.89096792,0.00218425,-0.67229592,0.02073944,0.45150547,-1.56047095,-0.55944598,0.70776532,0.59277939,-0.13210794,0.08704384,1.64786007,-2.49663222,-1.95155418,0.49047277,0.77608956,-0.38184552,0.29255665,0.22554358,1.56047095
0.37305446,0.09083086,-0.85564180,-0.00609398,-2.37464626,0.00499392,1.46514336,0.78815582,0.50815641,-0.28991705,-0.06284791,-0.88738255,0.00517411,-0.68022428,0.01944876,0.46061633,-1.53751832,-0.57016215,0.70471069,0.59314561,-0.13380836,0.08733044,1.58758558,-2.50474710,-2.05680336,0.51690767,0.75351078,-0.31048410,0.30262417,0.22558861,1.53751832
0.37405461,0.09132562,-0.85593557,-0.00615660,-2.37552525,0.00500329,1.46447065,0.78817303,0.50487458,-0.29062166,-0.06260675,-0.88236805,0.00640516,-0.67600006,0.01906324,0.46218189,-1.50857053,-0.59184364,0.69320513,0.59267072,-0.13607741,0.08753856,1.62530328,-2.47981142,-2.08327250,0.51998749,0.74368973,-0.32431038,0.30638894,0.22563306,1.50857053
0.37505475,0.09182886,-0.85621929,-0.00621424,-2.37639921,0.00500917,1.46379385,0.78820124,0.50467344,-0.28874580,-0.06084747,-0.88261163,0.00587245,-0.67526802,0.02183805,0.45806983,-1.47547705,-0.62146043,0.67425333,0.59141950,-0.13860001,0.08772582,1.61889032,-2.50123965,-2.13034859,0.59940897,0.74637133,-0.31362835,0.28752956,0.22567704,1.47547705
0.37605490,0.09233342,-0.85651374,-0.00627270,-2.37727419,0.00500914,1.46314396,0.78822311,0.50653903,-0.29088073,-0.05986531,-0.87992909,0.00348497,-0.66946270,0.02177424,0.44964787,-1.44082674,-0.65602014,0.65062017,0.58950366,-0.14101908,0.08794451,1.58262500,-2.45599682,-2.17041170,0.63638213,0.76205018,-0.33921274,0.28880047,0.22572082,1.44082674
0.37705504,0.09284780,-0.85680024,-0.00634272,-2.37814387,0.00501155,1.46248581,0.78823662,0.50756755,-0.28857824,-0.06365911,-0.88061919,0.00219552,-0.66472195,0.01870846,0.43736402,-1.40625017,-0.69271199,0.62486482,0.58704978,-0.14318040,0.08818910,1.56034031,-2.47790349,-2.13324308,0.72200511,0.77050458,-0.35687097,0.31154989,0.22576412,1.40625017
0.37805519,0.09336948,-0.85708020,-0.00640461,-2.37901337,0.00501192,1.46183303,0.78826064,0.51130007,-0.28615082,-0.06346144,-0.87750223,0.00158514,-0.66260438,0.01964578,0.42178226,-1.37561033,-0.72802314,0.59993268,0.58429784,-0.14513555,0.08845763,1.49679214,-2.50272719,-2.15792088,0.75652378,0.77391003,-0.35605384,0.30573656,0.22580718,1.37561033
0.37905534,0.09388376,-0.85736369,-0.00647062,-2.37988145,0.00501599,1.46116690,0.78827848,0.51433083,-0.28520624,-0.06449815,-0.87334392,0.00211631,-0.66199207,0.01995454,0.40215160,-1.35148133,-0.76132650,0.57686407,0.58134634,-0.14711943,0.08877642,1.44390756,-2.50259283,-2.16514512,0.77645722,0.76915813,-0.34360045,0.30461385,0.22584997,1.35148133
0.38005548,0.09440372,-0.85763948,-0.00653246,-2.38073784,0.00502282,1.46050188,0.78829863,0.51487088,-0.28336605,-0.06362158,-0.87169645,0.00427729,-0.66153254,0.01874473,0.37772154,-1.33296338,-0.79345901,0.55480051,0.57820698,-0.14934310,0.08915749,1.42456438,-2.52027497,-2.19941313,0.83224731,0.75285065,-0.32998814,0.31401510,0.22589197,1.33296338
0.38105563,0.09491688,-0.85791393,-0.00658866,-2.38159673,0.00502510,1.45985816,0.78832395,0.51539422,-0.27979070,-0.06078897,-0.86821200,0.00384002,-0.65655938,0.02083191,0.34850060,-1.32100422,-0.82580942,0.53445717,0.57493047,-0.15174162,0.08959790,1.40477013,-2.56335943,-2.26264774,0.86417252,0.75480325,-0.34872037,0.30006553,0.22593385,1.32100422
0.38205577,0.09543509,-0.85819352,-0.00664866,-2.38246089,0.00503356,1.45920116,0.78834114,0.51527351,-0.27953007,-0.06053266,-0.86606321,0.00516622,-0.65632544,0.02008020,0.31481729,-1.31647690,-0.85982588,0.51652147,0.57154152,-0.15414402,0.09007851,1.39431408,-2.55496074,-2.28951250,0.91493620,0.74418795,-0.33321484,0.30638043,0.22597577,1.31647690
0.38305592,0.09596328,-0.85846585,-0.00671152,-2.38330358,0.00504340,1.45855008,0.78835895,0.51771388,-0.27855861,-0.06116176,-0.86093057,0.00703850,-0.65458824,0.01912337,0.27751787,-1.31651420,-0.89492623,0.49973119,0.56803384,-0.15639835,0.09055972,1.34701907,-2.55439276,-2.30348977,0.92252811,0.72964115,-0.32810334,0.31408713,0.22601643,1.31651420
0.38405607,0.09647075,-0.85874376,-0.00678008,-2.38415243,0.00504645,1.45791102,0.78837848,0.51461343,-0.27786338,-0.06384784,-0.85581065,0.00633407,-0.64992930,0.01980589,0.23854017,-1.31691518,-0.92819947,0.48133065,0.56440631,-0.15841649,0.09103699,1.37989292,-2.54640835,-2.28566732,0.93084585,0.73367630,-0.34359424,0.31020733,0.22605716,1.31691518
0.38505621,0.09699525,-0.85901396,-0.00684465,-2.38500708,0.00504899,1.45728943,0.78840814,0.51644292,-0.27676829,-0.06475095,-0.85754572,0.00446418,-0.63752341,0.02314809,0.20039883,-1.31659689,-0.95635428,0.46109751,0.56076927,-0.15997794,0.09155767,1.34174787,-2.55077358,-2.29370525,1.03712603,0.74567958,-0.41434387,0.28723031,0.22609791,1.31659689
0.38605636,0.09752898,-0.85929765,-0.00692013,-2.38587240,0.00504477,1.45667598,0.78842624,0.52052593,-0.27826707,-0.06892104,-0.85934771,0.00055588,-0.63137523,0.02155239,0.16386633,-1.31713451,-0.97807981,0.44319720,0.55730394,-0.16066684,0.09214062,1.27205762,-2.51219002,-2.25486184,1.14530126,0.77234589,-0.44126925,0.29938316,0.22613892,1.31713451
0.38705650,0.09805605,-0.85957599,-0.00699854,-2.38673715,0.00503822,1.45605516,0.78844275,0.52303101,-0.27698390,-0.07201679,-0.85921795,-0.00243913,-0.62558766,0.02048561,0.12876528,-1.31951972,-0.99264733,0.43176855,0.55421099,-0.16029895,0.09275185,1.22449043,-2.51542628,-2.22946859,1.22865087,0.79277903,-0.46499546,0.30791611,0.22617967,1.31951972
0.38805665,0.09859128,-0.85985312,-0.00706878,-2.38757835,0.00504075,1.45541874,0.78846510,0.52541893,-0.27836220,-0.07148317,-0.85589806,-0.00102451,-0.63214221,0.02134808,0.09494320,-1.32288993,-1.00065025,0.42764487,0.55161554,-0.15909226,0.09336894,1.17508653,-2.48055179,-2.26213077,1.26688621,0.78156028,-0.40103602,0.30263168,0.22621913,1.32288993
0.38905680,0.09912224,-0.86012616,-0.00714654,-2.38842215,0.00504326,1.45478463,0.78848580,0.52845638,-0.27642863,-0.07380977,-0.84947451,0.00038374,-0.63081087,0.02141452,0.06182357,-1.32455873,-1.00448510,0.42820128,0.54947214,-0.15746741,0.09398898,1.11830759,-2.48977051,-2.24935808,1.26259105,0.77060061,-0.39200106,0.30299504,0.22625848,1.32455873
0.39005694,0.09964486,-0.86039592,-0.00721775,-2.38925493,0.00504997,1.45414315,0.78850518,0.52542612,-0.27342356,-0.07349907,-0.84602332,0.00323708,-0.63452070,0.02094914,0.03003870,-1.32459967,-1.00518949,0.43105869,0.54776863,-0.15568635,0.09459860,1.14619476,-2.52071085,-2.27382170,1.30138390,0.74938662,-0.34713982,0.30716042,0.22629711,1.32459967
0.39105709,0.10017400,-0.86066605,-0.00730208,-2.39009359,0.00505481,1.45352761,0.78852450,0.52494941,-0.27306804,-0.07666043,-0.84164392,0.00418325,-0.62873616,0.02076649,0.00185380,-1.32528167,-1.00192828,0.43592958,0.54659969,-0.15370107,0.09518973,1.13863913,-2.50590861,-2.24819348,1.32596542,0.74157341,-0.36953859,0.30930957,0.22633575,1.32528167
0.39205723,0.10070527,-0.86093721,-0.00738920,-2.39094395,0.00506266,1.45288409,0.78854843,0.52863071,-0.27239150,-0.07978936,-0.84260858,0.00583915,-0.63400248,0.02105598,-0.02126014,-1.32711391,-0.99348619,0.44369224,0.54599543,-0.15123363,0.09576744,1.07305703,-2.50151609,-2.22207991,1.42931255,0.72866642,-0.31323824,0.30797135,0.22637471,1.32711391
0.39305738,0.10123378,-0.86120173,-0.00748671,-2.39176959,0.00506350,1.45225071,0.78856314,0.52758672,-0.27031395,-0.08518332,-0.83752166,0.00385429,-0.63116282,0.01942759,-0.03867650,-1.33090546,-0.97839508,0.45587921,0.54591828,-0.14793016,0.09632474,1.07398030,-2.51076852,-2.16084842,1.44498987,0.74174614,-0.31348683,0.32046884,0.22641232,1.33090546
0.39405753,0.10176067,-0.86146539,-0.00757778,-2.39259686,0.00506311,1.45162712,0.78858257,0.52839553,-0.26817592,-0.08677849,-0.83136380,0.00238278,-0.63159082,0.01975285,-0.04936639,-1.33694368,-0.95538186,0.47106411,0.54625192,-0.14377174,0.09685535,1.04685582,-2.52342523,-2.15751985,1.44823678,0.75097274,-0.29106784,0.31905033,0.22644977,1.33694368
0.39505767,0.10228277,-0.86172515,-0.00766710,-2.39343778,0.00505598,1.45101841,0.78860639,0.52664117,-0.26536227,-0.08779312,-0.83054256,-0.00092000,-0.62108305,0.02171223,-0.05316986,-1.34569229,-0.92573287,0.48723670,0.54684783,-0.13890697,0.09738112,1.05619839,-2.54936036,-2.16054299,1.52820437,0.77338054,-0.34588409,0.30597678,0.22648758,1.34569229
0.39605782,0.10280066,-0.86198733,-0.00775866,-2.39427051,0.00505180,1.45040983,0.78862632,0.52162191,-0.26508864,-0.08908569,-0.83296441,-0.00309257,-0.61960124,0.02104001,-0.04989639,-1.35952175,-0.89147973,0.50654199,0.54782069,-0.13329682,0.09791766,1.11158600,-2.54018322,-2.16010037,1.65375624,0.78780082,-0.33721922,0.31151715,0.22652480,1.35952175
0.39705796,0.10332211,-0.86224587,-0.00785101,-2.39511127,0.00505044,1.44978705,0.78863862,0.52303864,-0.26310677,-0.08947460,-0.83341160,-0.00357900,-0.61886328,0.01888393,-0.03953342,-1.38014214,-0.85423586,0.53243166,0.54941157,-0.12695724,0.09843953,1.07591263,-2.55589823,-2.17315174,1.75455243,0.79009508,-0.32240579,0.32783754,0.22656215,1.38014214
